"Transaction No. In Originating","Transaction No.","Security ID - Current","Security Name - Current","Model Portfolio Code","Created Date","Trade Date","Payment Date","Created by User","Business Transaction Code","Elementary Transaction Code","Elementary Transaction Code Name","Settlement Currency Code - Transaction","Net Proceeds PC","Net Proceeds QC","Net Proceeds SC","Settlement Date","Finance Account Name","Nominal","Current Value PC","Current Value QC"
"75332","20171101060676","IN1000003","Corporate Expenses - Infrastructure","M219999992",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",681.72,681.72,681.72,20171031,"OTH INV EXP FGN INFRASTRUCTURE",0.0000000,0.00,0.00
"75332","20171101060676","IN1000003","Corporate Expenses - Infrastructure","M219999992",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",681.72,681.72,681.72,20171031,"DUE TO SUB-INV EXP-CHQ INFRASTRUCTURE",0.0000000,0.00,0.00
"75331","20171101060675","IN1000037","Transelec SA (PDHI - B2B Loan)","MIN1000037",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",1123.43,871.49,1123.43,20171031,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"75331","20171101060675","IN1000037","Transelec SA (PDHI - B2B Loan)","MIN1000037",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",1123.43,871.49,1123.43,20171031,"DUE TO SUB-INV EXP-CHQ INFRASTRUCTURE",0.0000000,0.00,0.00
"75331","20171101060675","IN1000037","Transelec SA (PDHI - B2B Loan)","MIN1000037",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",1123.43,871.49,1123.43,20171031,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"75331","20171101060675","IN1000037","Transelec SA (PDHI - B2B Loan)","MIN1000037",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",1123.43,871.49,1123.43,20171031,"OTH INV EXP EM INFRASTRUCTURE",0.0000000,0.00,0.00
"75330","20171101060674","IN1000036","Grupo Costanera (PDHI Transition)","MIN1000036",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",1179.45,581769.00,1179.45,20171031,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"75330","20171101060674","IN1000036","Grupo Costanera (PDHI Transition)","MIN1000036",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",1179.45,581769.00,1179.45,20171031,"DUE TO SUB-INV EXP-CHQ INFRASTRUCTURE",0.0000000,0.00,0.00
"75330","20171101060674","IN1000036","Grupo Costanera (PDHI Transition)","MIN1000036",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",1179.45,581769.00,1179.45,20171031,"OTH INV EXP EM INFRASTRUCTURE",0.0000000,0.00,0.00
"75330","20171101060674","IN1000036","Grupo Costanera (PDHI Transition)","MIN1000036",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",1179.45,581769.00,1179.45,20171031,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"75329","20171101060673","IN1000066","Westlink M7-Intoll Trust (I)","MIN1000066",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","AUD",-20776.97,-21020.44,-21020.44,20171031,"INTEREST RECEIVABLE INFRASTRUCTURE",0.0000000,0.00,0.00
"75329","20171101060673","IN1000066","Westlink M7-Intoll Trust (I)","MIN1000066",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","AUD",-20776.97,-21020.44,-21020.44,20171031,"INTEREST INC FGN INFRASTRUCTURE",0.0000000,0.00,0.00
"75328","20171101060670","IN1000067","North West Roads Group-Intoll Trust 1 Ops","MIN1000067",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","AUD",14.90,15.08,15.08,20171031,"INTEREST RECEIVABLE INFRASTRUCTURE",0.0000000,0.00,0.00
"75328","20171101060670","IN1000067","North West Roads Group-Intoll Trust 1 Ops","MIN1000067",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","AUD",14.90,15.08,15.08,20171031,"OTH INV EXP FGN INFRASTRUCTURE",0.0000000,0.00,0.00
"75328","20171101060670","IN1000067","North West Roads Group-Intoll Trust 1 Ops","MIN1000067",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","AUD",14.90,15.08,15.08,20171031,"DUE TO BROKER FGN INFRASTRUCTURE",0.0000000,0.00,0.00
"75328","20171101060670","IN1000067","North West Roads Group-Intoll Trust 1 Ops","MIN1000067",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","AUD",14.90,15.08,15.08,20171031,"INTEREST INC FGN INFRASTRUCTURE",0.0000000,0.00,0.00
"75327","20171101060669","FS1000327","Apollo Investment Fund VIII, L.P.","MFS1000327",20171107,20171109,20171109,"Batch job user","GenCost","General Cost","General Cost","USD",7502862.28,5820232.94,5820232.94,20171109,"",0.0000000,0.00,0.00
"75326","20171101060668","FS1000607","New Mountain Partners III, LP (Mosers)","MFS1000607",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",291.82,226.37,291.82,20171031,"DUE TO SUB-INV EXP-CHQ PRIV EQUITY",0.0000000,0.00,0.00
"75326","20171101060668","FS1000607","New Mountain Partners III, LP (Mosers)","MFS1000607",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",291.82,226.37,291.82,20171031,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"75326","20171101060668","FS1000607","New Mountain Partners III, LP (Mosers)","MFS1000607",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",291.82,226.37,291.82,20171031,"OTH INV EXP FGN PRIV EQUITY",0.0000000,0.00,0.00
"75326","20171101060668","FS1000607","New Mountain Partners III, LP (Mosers)","MFS1000607",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",291.82,226.37,291.82,20171031,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"75325","20171101060667","FS1000409","Corporate Expenses ? Funds (VCC)","MFS1000409",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",181.80,181.80,181.80,20171031,"OTH INV EXP FGN PRIV EQUITY",0.0000000,0.00,0.00
"75325","20171101060667","FS1000409","Corporate Expenses ? Funds (VCC)","MFS1000409",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",181.80,181.80,181.80,20171031,"DUE TO SUB-INV EXP-CHQ PRIV EQUITY",0.0000000,0.00,0.00
"75324","20171101060651","IN1000065","North West Roads Group-CART","MIN1000065",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","AUD",-21.86,-22.12,-22.12,20171031,"DUE TO BROKER FGN INFRASTRUCTURE",0.0000000,0.00,0.00
"75324","20171101060651","IN1000065","North West Roads Group-CART","MIN1000065",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","AUD",-21.86,-22.12,-22.12,20171031,"INTEREST INC FGN INFRASTRUCTURE",0.0000000,0.00,0.00
"75324","20171101060651","IN1000065","North West Roads Group-CART","MIN1000065",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","AUD",-21.86,-22.12,-22.12,20171031,"OTH INV EXP FGN INFRASTRUCTURE",0.0000000,0.00,0.00
"75324","20171101060651","IN1000065","North West Roads Group-CART","MIN1000065",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","AUD",-21.86,-22.12,-22.12,20171031,"INTEREST RECEIVABLE INFRASTRUCTURE",0.0000000,0.00,0.00
"75320","20171101060640","IN1000064","Pacific National","MIN1000064",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","AUD",-356.43,-360.61,-360.61,20171031,"INTEREST RECEIVABLE INFRASTRUCTURE",0.0000000,0.00,0.00
"75320","20171101060640","IN1000064","Pacific National","MIN1000064",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","AUD",-356.43,-360.61,-360.61,20171031,"DUE TO BROKER FGN INFRASTRUCTURE",0.0000000,0.00,0.00
"75320","20171101060640","IN1000064","Pacific National","MIN1000064",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","AUD",-356.43,-360.61,-360.61,20171031,"INTEREST INC FGN INFRASTRUCTURE",0.0000000,0.00,0.00
"75320","20171101060640","IN1000064","Pacific National","MIN1000064",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","AUD",-356.43,-360.61,-360.61,20171031,"OTH INV EXP FGN INFRASTRUCTURE",0.0000000,0.00,0.00
"75316","20171101060578","FS1000617","Siris Partners III, LP (Mosers)","MFS1000617",20171106,20171109,20171109,"Server job user","GenCost","General Cost","General Cost","USD",9542402.90,7402376.00,7402376.00,20171109,"",0.0000000,0.00,0.00
"75315","20171101060573","FS1000383","Siris Partners III, L.P.","MFS1000383",20171106,20171109,20171109,"Server job user","GenCost","General Cost","General Cost","USD",47905825.53,37162226.00,37162226.00,20171109,"",0.0000000,0.00,0.00
"75313","20171101060571","FS1000079","ESP CPPIB European MidMarket Fund","M99UUKH905",20171108,20171108,20171108,"Batch job user","GenCost","General Cost","General Cost","EUR",-4603424.62,-3118866.80,-3118866.80,20171108,"",0.0000000,0.00,0.00
"75311","20171101060566","PD1000258","SMART Modular Technologies Inc. L+7 8/27/2017","MPD2000105",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",-6355.38,-5085.93,-6355.38,20171031,"INCOME TAX EXPENSE - INV RELATED FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"75311","20171101060566","PD1000258","SMART Modular Technologies Inc. L+7 8/27/2017","MPD2000105",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",-6355.38,-5085.93,-6355.38,20171031,"DUE TO SUB-INV EXP-CHQ DIR PRIV DEBT",0.0000000,0.00,0.00
"75311","20171101060566","PD1000258","SMART Modular Technologies Inc. L+7 8/27/2017","MPD2000105",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",-6355.38,-5085.93,-6355.38,20171031,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"75311","20171101060566","PD1000258","SMART Modular Technologies Inc. L+7 8/27/2017","MPD2000105",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",-6355.38,-5085.93,-6355.38,20171031,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"75306","20171101060515","FS1000161","Resolute Fund II L.P.","M76199H921",20171102,20171102,20171102,"Batch job user","GenCost","General Cost","General Cost","USD",-32146132.88,-25097500.00,-25097500.00,20171102,"",0.0000000,0.00,0.00
"75305","20171101060482","FS1000160","Resolute Fund II (PIP)","M76299D945",20171106,20171102,20171102,"Batch job user","GenCost","General Cost","General Cost","USD",-1594448.19,-1244836.00,-1244836.00,20171102,"",0.0000000,0.00,0.00
"75300","20171101060456","FS1000635","TPP Opportunity Fund I, LP","MFS1000635",20171102,20171102,20171102,"Server job user","GenCost","General Cost","General Cost","USD",6128753.26,4784911.00,4784911.00,20171102,"",0.0000000,0.00,0.00
"75299","20171101060454","FS1000636","TPP Follow-on Fund I, LP","MFS1000636",20171102,20171102,20171102,"Server job user","GenCost","General Cost","General Cost","USD",19056611.82,14878098.00,14878098.00,20171102,"",0.0000000,0.00,0.00
"75298","20171031004022","PR1000169","Altice USA Inc. (C-11 Partnership Units)","MPR1000169",20171106,20171001,20171001,"Server job user","GenCost","General Cost","General Cost","USD",0.00,0.00,0.00,20171001,"",0.0000000,0.00,0.00
"75296","20171031002264","PR1000135","Project Breckenridge","MPR1000135",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",390.19,302.68,390.19,20171031,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"75296","20171031002264","PR1000135","Project Breckenridge","MPR1000135",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",390.19,302.68,390.19,20171031,"OTH INV EXP FGN NATURAL RES",0.0000000,0.00,0.00
"75296","20171031002264","PR1000135","Project Breckenridge","MPR1000135",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",390.19,302.68,390.19,20171031,"DUE TO SUB-INV EXP-CHQ NATURAL RES",0.0000000,0.00,0.00
"75296","20171031002264","PR1000135","Project Breckenridge","MPR1000135",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",390.19,302.68,390.19,20171031,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"75295","20171031002258","IN1000054","Project Bell","MIN1000054",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",710.00,718.32,710.00,20171031,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"75295","20171031002258","IN1000054","Project Bell","MIN1000054",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",710.00,718.32,710.00,20171031,"DUE TO SUB-INV EXP-CHQ INFRASTRUCTURE",0.0000000,0.00,0.00
"75295","20171031002258","IN1000054","Project Bell","MIN1000054",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",710.00,718.32,710.00,20171031,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"75295","20171031002258","IN1000054","Project Bell","MIN1000054",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",710.00,718.32,710.00,20171031,"OTH INV EXP FGN INFRASTRUCTURE",0.0000000,0.00,0.00
"75294","20171031002254","IN1000003","Corporate Expenses - Infrastructure","M219999992",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",93.14,93.14,93.14,20171031,"DUE TO SUB-INV EXP-CHQ INFRASTRUCTURE",0.0000000,0.00,0.00
"75294","20171031002254","IN1000003","Corporate Expenses - Infrastructure","M219999992",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",93.14,93.14,93.14,20171031,"TRNS TAX & OTH FGN INFRASTRUCTURE",0.0000000,0.00,0.00
"75293","20171031002249","IN1000003","Corporate Expenses - Infrastructure","M219999992",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",261.26,261.26,261.26,20171031,"DUE TO SUB-INV EXP-CHQ INFRASTRUCTURE",0.0000000,0.00,0.00
"75293","20171031002249","IN1000003","Corporate Expenses - Infrastructure","M219999992",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",261.26,261.26,261.26,20171031,"TRNS TAX & OTH FGN INFRASTRUCTURE",0.0000000,0.00,0.00
"270289","20171031002123","OSB CN","NORBORD INC","M895996916",20171031,20171031,20171102,"Tania Mall","Sell","Sell","Sell","CAD",11801604.00,11801604.00,11801604.00,20171102,"REALIZED SECURITY GL CDN PRIV EQUITY",255000.0000000,11809254.00,11809254.00
"270289","20171031002123","OSB CN","NORBORD INC","M895996916",20171031,20171031,20171102,"Tania Mall","Sell","Sell","Sell","CAD",11801604.00,11801604.00,11801604.00,20171102,"COST OF INVESTMENT CDN PRIV EQUITY",255000.0000000,11809254.00,11809254.00
"270289","20171031002123","OSB CN","NORBORD INC","M895996916",20171031,20171031,20171102,"Tania Mall","Sell","Sell","Sell","CAD",11801604.00,11801604.00,11801604.00,20171102,"DUE FROM BROKER CDN PRIV EQUITY",255000.0000000,11809254.00,11809254.00
"270289","20171031002123","OSB CN","NORBORD INC","M895996916",20171031,20171031,20171102,"Tania Mall","Sell","Sell","Sell","CAD",11801604.00,11801604.00,11801604.00,20171102,"TRNS BRKR COMM COST CDN PRIV EQUITY",255000.0000000,11809254.00,11809254.00
"270297","20171031002120","OSB CN","NORBORD INC","M895996916",20171031,20171031,20171102,"Tania Mall","Sell","Sell","Sell","CAD",501590.88,501590.88,501590.88,20171102,"DUE FROM BROKER CDN PRIV EQUITY",10800.0000000,501698.88,501698.88
"270297","20171031002120","OSB CN","NORBORD INC","M895996916",20171031,20171031,20171102,"Tania Mall","Sell","Sell","Sell","CAD",501590.88,501590.88,501590.88,20171102,"COST OF INVESTMENT CDN PRIV EQUITY",10800.0000000,501698.88,501698.88
"270297","20171031002120","OSB CN","NORBORD INC","M895996916",20171031,20171031,20171102,"Tania Mall","Sell","Sell","Sell","CAD",501590.88,501590.88,501590.88,20171102,"REALIZED SECURITY GL CDN PRIV EQUITY",10800.0000000,501698.88,501698.88
"270297","20171031002120","OSB CN","NORBORD INC","M895996916",20171031,20171031,20171102,"Tania Mall","Sell","Sell","Sell","CAD",501590.88,501590.88,501590.88,20171102,"TRNS BRKR COMM COST CDN PRIV EQUITY",10800.0000000,501698.88,501698.88
"270294","20171031002119","OSB CN","NORBORD INC","M895996916",20171031,20171031,20171102,"Tania Mall","Sell","Sell","Sell","CAD",4224384.00,4224384.00,4224384.00,20171102,"DUE FROM BROKER CDN PRIV EQUITY",91200.0000000,4227120.00,4227120.00
"270294","20171031002119","OSB CN","NORBORD INC","M895996916",20171031,20171031,20171102,"Tania Mall","Sell","Sell","Sell","CAD",4224384.00,4224384.00,4224384.00,20171102,"TRNS BRKR COMM COST CDN PRIV EQUITY",91200.0000000,4227120.00,4227120.00
"270294","20171031002119","OSB CN","NORBORD INC","M895996916",20171031,20171031,20171102,"Tania Mall","Sell","Sell","Sell","CAD",4224384.00,4224384.00,4224384.00,20171102,"COST OF INVESTMENT CDN PRIV EQUITY",91200.0000000,4227120.00,4227120.00
"270294","20171031002119","OSB CN","NORBORD INC","M895996916",20171031,20171031,20171102,"Tania Mall","Sell","Sell","Sell","CAD",4224384.00,4224384.00,4224384.00,20171102,"REALIZED SECURITY GL CDN PRIV EQUITY",91200.0000000,4227120.00,4227120.00
"75287","20171031001367","PR1000047","Livingston International (Zambezi)","M981JKP906",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",30585.00,30585.00,30585.00,20171031,"OTH INV EXP CDN PRIV EQUITY",0.0000000,0.00,0.00
"75287","20171031001367","PR1000047","Livingston International (Zambezi)","M981JKP906",20171101,20171031,20171031,"Server job user","GenCost","General Cost","General Cost","CAD",30585.00,30585.00,30585.00,20171031,"DUE TO SUB-INV EXP-CHQ PRIV EQUITY",0.0000000,0.00,0.00
"75284","20171031001264","FS1000347","TPG Asia VI, L.P.","MFS1000347",20171101,20171031,20171031,"Batch job user","GenCost","General Cost","General Cost","USD",-24688011.73,-19151355.00,-19151355.00,20171031,"DUE FROM BROKER EM PRIV EQUITY",0.0000000,0.00,0.00
"75284","20171031001264","FS1000347","TPG Asia VI, L.P.","MFS1000347",20171101,20171031,20171031,"Batch job user","GenCost","General Cost","General Cost","USD",-24688011.73,-19151355.00,-19151355.00,20171031,"DUE TO BROKER EM PRIV EQUITY",0.0000000,0.00,0.00
